text,labels
Napa quake P E T S -media sez take stray 2 animal shelter on Hartle Ct. we say *don't assume* = stray or lost! sheriff n…,7
"NEW  F O L L O W E R S=&gt;http://t.co/8e68Po2Cu2  check mark#PrayForChile,#FailedApps,#RIPFloyd,Ray Ban Sunglasses,Monster Beats,#cantsleep,#Chile,Oa",8
"Napa Quake Damage Turning Into Tourist Attraction, Olive Oil Store Now Greasy And Expensive Mess http",3
"The A I D S pandemic was killing 5,000 Zimbabweans a week: http Zimbabwe Indonesia Pakistan Lahore Israel China  Asia",0
"Earthquake of M 5.0 - 6km NW of Curanilahue, Chile http",7
Damage From Northern California Earthquake Could Reach $1 Billion http via,3
A powerful earthquake hit Chile last night. Magnitude 8.2 that produced tsunamis that are already hitting the coast. Fue…,7
New alert system improves earthquake warning in California http http,5
I'm the king of the world (@ Universidad Peruana de Ciencias Aplicadas - UPC -  w/ 3 others) http,8
BREAKING:  reports Chilean govt confirms 300 prisoners believed to have escaped from jail in Iquique after,7
UPDATE: 6.0-magnitude earthquake hits California Bay Area http,7
"Napa, California  was region's most severe since 1989. Get tips on how affected should respond http",7
¦ http 622 ¦ 6.0 earthquake jolts Bay Area damage and at least 87 injuries reported ¦ It was the largest…,0
Expert urges California nuclear plant closure over earthquake threat | CBS News http,7
"【#USGS  M 1.2, Kenai Peninsula, Alaska: October 01, 2013 13:29:19 GMT http",7
Prof. G. Nabi injured by those who are big supporters of international terrorists and some arrested from Punjab uni.,0
Death toll in Pakistan  rises to 210 - http via,0
Nasa releases images of new island formed in Pakistan earthquake - The Independent http,7
9am Aug 25 status report on the South Napa Earthquake has been posted at http,7
"Earthquake in California Napa shaken, Bay Area stirred - The Economist (blog) http",7
Sending my thoughts out to Napa County firefighters I've met from Cal Fire LNU out working the quake today praying for y…,6
"Chile President Michelle Bachelet evacuated from Arica coastline after 7.8 magnitude earthquake, tsunami alert  http",2
Forbes China Rich Lister's Winery In Napa Valley Avoids Earthquake Damage: Qinghua Huzhu Barle... http,7
This is what Northern California looks like after an earthquake: http,7
P A K I S T A N: Nawaz Blundered By Going Against Kayani's Warning Not To Adopt A Surrender Strategy - BBC  http,8
Top story: How did the Napa earthquake affect sleep? http see more http,7
"【#USGS  M 1.8, Nevada: September 28, 2013 21:06:29 GMT http",7
"USGS reports a M1.27  21km N of Yucca Valley, California on 8/25/14 @ 20:31:28 UTC http",7
"【#USGS  M 1.6, San Francisco Bay area, California: September 26, 2013... http",5
AN earthquake on chile ! Poor people  two heartsclapping hands http,6
"2 earthquake and 2 tsunami in north of chili, Pray For Chile fuerza LM del norte &lt;3 energy and force to LM of nord &lt;3",6
Colorado USA Fort Collins » http   1 Northern California rattled by magnitude-6.0 earthquake.…,7
Earthquake victims of Balochistan need your help! Contact +973-39297469 to hand over your donations. Do your part &amp; save,4
Scary yet beautiful: simulation of the propagation of April 1st Chile's tsunami by  http,7
(♥EudryLantiqua♥) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by br... http (♥EudryLantiqua♥),0
Pakistan earthquake: Hundreds dead in Balochistan http Nepal Needs To Focus Preventive Measures Before It Is Too Late.,0
"Strong California quake causes injuries, damage  http",0
"billions? Seems not. Napa supes ask FEMA/HAZUS help: $362.4m in building, infras and econ loss. 123 bizes in wine and ag:  $48m.",3
"There was also an earthquake in California, prayers for those people that had a lot of property damage",6
Data from fitness trackers reveal extent of the disruption from the Napa earthquake http http,7
MQM denounces Rangers raid on Landhi office - The News International http Pakistan,8
Malik Riaz offers to reconstruct homes destroyed in earthquake  -http://t.co/UAZsAoRhRb  Malik Riaz Pakistan…,7
Paid journalists who always sing praise for Pakistan now have problems wid Pak cause her lie got exposed. Hypocrisy !!  Dehati Aurat,8
Glad no one was injured in this.   Will be barrel pickup sticks  http,6
Punjab govt donates Rs 100m for Balochistan quake victims http Balochistan Pakistan,4
NPR News: California Quake Means Big Damage For Napa Valley Wineries - http,3
¦ http 583 ¦ Napa earthquake of 2014 ¦ Yesterday s early morning earthquake in Napa Valley was detected by …,7
Fitness Trackers Quantify Sunday’s Northern California Earthquake via /r/TheAmpHour http,7
"1.9 magnitude  84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc",7
6.0 Quake Causes Injuries and Damage in Northern California (Updated) - Truthdig: http via,0
UN ready to assist quake-hit people Balochistan Pakistan http,4
Gilly drops like an earthquake.. S N L   I'm in tears http,8
Im going to see the same movie twice next week im so happy,8
"After blasts and firings, the new cliche is  :S",8
Hope everyone is all right and not much is lost in the earthquake Pray For Chile,6
9/30@3:55am--  prediction Ref.9/28@10:20am Tweet. EMSC saying 5.8 in the Northern Mid-Atlantic Ridge about 39 mins ago.,7
Video: Altaf Hussian appeal to M Q M's workers of K P K to donate blood for injured people in Peshawar blast Pakistan http,4
Pray For Chile my heart goes out I pray for you and hope things get better Prayingfor Chile,6
Skateboarder using an earthquake buckled street as a jump is a strong contender for The Most California Photo Ever. http,7
seems you didn't miss me :(,8
OMG THE NEWS SCARED ME LIKE... OMFG IM PRETTY SCARED Pray For Chile,6
"¦ http 277 ¦ Dozens injured, 3 critically, after strong earthquake in California ¦ (CNN) -- A 6.0-magni…",0
What you can do to help  Balochistan  http,4
LetYouKnow: California begins quake clear-up: Workers assess damage and begin to clear ... http http,7
"A 1.6 magnitude earthquake occurred 3.73mi SW of Napa, California. Details: http Map: http",7
Napa Valley quake won’t spike price of California wine. http,7
"Earthquake Preparedness California ""Are You Prepared? Every day is earthquake season in California.registered  There's... http",5
I wish that gay earthquake in California had killed all the transgendered people,7
Magnitude 6.0 earthquake strikes California's Bay Area http,7
California quake damages historic buildings: The strongest quake to hit the Bay Area in 25 year... http ff:,3
McCain Uses California Earthquake to Criticize Obama http via,8
"【#USGS Breaking】 M 4.8, 221km NW of Saumlaki, Indonesia http Past Hour",7
Northern California quake won't halt sporting events:  http Indy Car,7
VIDEO: Major fire as  hits California http,7
Thousands still without shelter in earthquake-hit areas of Balochistan  http,2
Did God Send Earthquake Because California Ship Workers Deny Israel http,8
Earthquake destroys historic buildings and leaves thousands without power in California http http,3
Napa  damage and insurance losses could cost billions http,3
California Gov. Jerry Brown declares a state of emergency following 6.1-magnitude earthquake in Napa - 52 minutes ago,7
“@ANIMALNewYork: California  creates opportunity for skaters in Napa. (photo: via  http ill,7
How the Napa earthquake affected sleep in Northern California - http,6
California quake damages historic buildings: The strongest quake to hit the Bay Area in 25 years injured dozen... http,3
BREAKING: Reports indicate 6.0 Napa earthquake caused by John Maynard Keynes rolling over in his grave after what's bee…,7
P A K I S T A N: THE C H R I S T I A N S ARE DYING FOR US TO HELP - By Jenny McCartney - The Telegraph  http,8
California Quake Means Big Damage For Napa Valley Wineries: It's still too early to tell just how much the mag... http,3
Fitness Trackers Quantify Sunday’s Northern California Earthquake http via,7
W O W! The damage:   Big Chunk of the Maxwell Bridge in Napa ➤ T Vcamera used for scale Napa Quake http,3
Pray For Chile Hope y'all alright now! :/,6
My prayers are with the people of Chile 8.2 earthquake and the residents evacuated due to a  warnings Chileearthquake,6
Quake in California's wine country injures dozens - http,0
Pic4: K K F Send Relief Goods For Balochistan Earthquake Victims Relief By K K F M Q M http,4
California Quake Means Big Damage For Napa Valley Wineries http,3
Tsunami Travel Time estimation shown on DMRS from the occurence of 8.2 M Chile E Q at 00:46 UTC 2 Apr 2014 http,8
"AHeadlines for your 8AM hour, Chile Earthquake aftershocks and Olympians at the White House.",7
Chile's emergency amateur network activated due to earthquake. http,7
"Battered Napa Takes Stock of Quake Damage, as Power Returns http Esri G I S",3
"5.2 magnitude  near  LUZON, PHILIPPINES  http",7
Chief Meterologist  breaks down Earthquake in Chile -&gt; http  Chile,7
"• http • earthquake 880   • Scores of aftershocks from Napa earthquake felt, more on th… http",7
earthquake in California and storming back home in TCI   :(,6
[[☺♥#JoseManuel☺♥]] N. California Earthquake Damage Could Reach $1B: Northern Cali... http [[☺♥#JoseManuel☺♥]],7
Jawbone UP Data Shows How Many Woke Up During The Napa Earthquake: The 6.0-magnitude earthquake that struck the... http,7
Check out  forum to volunteer to help winemakers &amp; vintners following Napa Earthquake http,4
"How the Napa earthquake affected Bay Area sleepers, via  data http http",7
Pak Votes Home News National Govt capable of dealing with situation in quake affected ... - Associat... http Pakistan,7
California residents see mysterious lights flash in the sky during earthquake: (NaturalNews) When a magnitude 6.0... http,7
California 's Napa Valley hit by strong 6.0-magnitude quake http http,7
"Life California Wine Country Earthquake Injures Dozens: NAPA,... http Sliceof Life U S News California  Napa",0
Dr Malik's national party &amp; its student wing BSO(Pajjar) involve in rescue work from day one. Earthquake Balochistan M…,4
California earthquake: wine country clears up damage around Napa http,3
"Minor earthquake – Tarapaca, Chile on April 7, 2014 http",7
"Everyone is asking me how my first California earthquake experience was this weekend.... Whelp, I slept right through it!! sleeping face",7
Wait is this chile earthquake real?,7
"M6.0  - 6km NW of American Canyon, California 2014-08-24 10:20:44 UTC (via  http",7
IndyCar community shaken by California earthquake - Indianapolis Star http,7
Wisconsin USA Madison http BREAKING NEWS 421 earthquake 6.0 earthquake jolts Bay Area damage and at least …,3
This Is What Northern California Looks Like After Earthquake - ABC News http via,7
Deadly bomb blast killed 37 in Pakistan http via  Peshawar Blast Pakistan Taliban T T P,0
6.0 quake last night &amp; hit hardest w/most damage was  Napa. That was the bunnies UR gonna kill thumping at the …,3
Pakistan Peshawar A Message For Terrorists &amp; Their Supporters/Sympathizers http,8
"Salute to all those professionals,who r providing relief services to the Balochistan  victims. Pakistan http",6
Most California photo ever? Maybe. Napa  images here: http http,8
Napa Valley wineries sustain damage from 6.0 earthquake http,3
M Q M Quaid Altaf Hussain Appeals to Philanthropists for Generous Donations Relief By K K F Pakistan,4
"3.7 - 15.4 km (9.6 mi) N of Ocotillo, CA http",8
